battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
1342.0,0.0,2.8,0.0,1.0,0.0,50.0,0.1,173.0,1.0,8.0,127.0,620.0,2644.0,7.0,2,11,0,1,1
896.0,0.0,1.0,1.0,,1.0,4.0,0.3,111.0,1.0,4.0,1379.0,1469.0,1060.0,12.0,10,4,1,1,1
1806.0,0.0,1.1,0.0,2.0,1.0,64.0,0.3,133.0,5.0,7.0,280.0,683.0,1809.0,7.0,6,6,1,1,1
1519.0,0.0,2.1,0.0,0.0,0.0,32.0,0.7,200.0,1.0,10.0,168.0,1239.0,2912.0,11.0,10,15,1,1,0
1027.0,1.0,0.8,0.0,7.0,0.0,18.0,1.0,146.0,7.0,11.0,338.0,534.0,1234.0,7.0,4,14,1,0,1
1868.0,0.0,2.0,1.0,0.0,1.0,42.0,0.2,169.0,1.0,4.0,347.0,660.0,3131.0,8.0,3,7,1,1,1
1262.0,0.0,1.4,1.0,7.0,1.0,64.0,0.1,116.0,7.0,16.0,37.0,1018.0,3060.0,5.0,1,4,1,1,1
1607.0,1.0,0.5,1.0,2.0,1.0,29.0,0.7,105.0,2.0,9.0,243.0,1234.0,3469.0,10.0,1,15,1,0,0
576.0,1.0,2.8,0.0,2.0,1.0,10.0,0.2,184.0,5.0,7.0,513.0,1438.0,2938.0,6.0,0,5,1,1,1
1487.0,0.0,0.5,0.0,6.0,1.0,57.0,0.7,84.0,3.0,12.0,140.0,768.0,2563.0,18.0,4,14,1,0,0
681.0,0.0,1.2,1.0,8.0,0.0,13.0,0.8,87.0,3.0,17.0,288.0,621.0,292.0,12.0,10,18,0,0,1
914.0,1.0,0.7,0.0,1.0,1.0,60.0,0.9,198.0,5.0,4.0,740.0,840.0,3736.0,14.0,8,5,1,0,0
1869.0,0.0,1.6,0.0,2.0,1.0,60.0,1.0,124.0,6.0,16.0,520.0,566.0,1521.0,14.0,8,18,1,1,0
879.0,0.0,1.5,1.0,0.0,,21.0,0.8,187.0,4.0,2.0,463.0,1038.0,2927.0,14.0,13,11,1,0,1
624.0,1.0,1.6,1.0,14.0,0.0,30.0,0.1,192.0,2.0,16.0,102.0,1052.0,1314.0,16.0,1,10,0,1,1
1690.0,0.0,2.2,0.0,0.0,0.0,51.0,0.8,130.0,8.0,15.0,713.0,1092.0,451.0,6.0,4,7,0,0,1
1454.0,1.0,1.6,,6.0,1.0,21.0,0.2,160.0,4.0,10.0,186.0,1100.0,719.0,14.0,10,10,1,1,1
831.0,1.0,0.7,0.0,2.0,1.0,62.0,0.7,134.0,8.0,9.0,1482.0,1490.0,2573.0,16.0,12,18,1,0,1
688.0,0.0,2.5,1.0,0.0,0.0,57.0,0.8,131.0,7.0,3.0,426.0,1964.0,3745.0,17.0,1,4,0,1,0
652.0,1.0,2.4,1.0,9.0,1.0,17.0,0.7,173.0,5.0,11.0,77.0,559.0,1974.0,12.0,10,12,1,0,0
1701.0,1.0,1.6,1.0,3.0,0.0,10.0,0.3,194.0,8.0,7.0,550.0,1338.0,2598.0,12.0,9,6,0,1,0
605.0,0.0,1.0,0.0,8.0,1.0,9.0,0.1,142.0,3.0,16.0,160.0,1026.0,392.0,15.0,6,4,1,0,0
851.0,0.0,0.5,0.0,3.0,0.0,21.0,0.4,200.0,5.0,7.0,1171.0,1263.0,478.0,12.0,7,10,1,0,1
1729.0,1.0,2.1,1.0,1.0,0.0,12.0,0.9,186.0,1.0,6.0,461.0,,1519.0,9.0,4,5,1,0,1
1511.0,0.0,2.5,1.0,3.0,0.0,21.0,0.2,114.0,3.0,18.0,1455.0,1982.0,3746.0,10.0,0,5,1,0,0
818.0,0.0,1.3,0.0,14.0,0.0,43.0,0.9,177.0,6.0,15.0,111.0,510.0,546.0,12.0,6,7,1,1,1
808.0,0.0,0.5,1.0,0.0,0.0,8.0,0.1,192.0,4.0,1.0,618.0,1891.0,3762.0,15.0,9,12,1,0,1
1976.0,1.0,0.7,1.0,4.0,0.0,32.0,0.8,171.0,2.0,7.0,1301.0,1922.0,3699.0,17.0,11,13,0,1,1
1227.0,1.0,1.1,1.0,0.0,0.0,34.0,0.2,130.0,3.0,3.0,935.0,1781.0,1324.0,7.0,3,12,0,1,1
1271.0,0.0,1.5,1.0,0.0,0.0,2.0,0.9,161.0,1.0,1.0,1260.0,1788.0,892.0,15.0,13,20,0,1,0
1582.0,0.0,0.5,0.0,0.0,0.0,33.0,0.4,200.0,1.0,9.0,197.0,764.0,2145.0,9.0,7,18,1,1,1
1517.0,0.0,2.5,0.0,2.0,1.0,8.0,0.8,169.0,4.0,18.0,570.0,1645.0,2738.0,18.0,16,12,1,0,0
554.0,1.0,1.3,0.0,0.0,0.0,12.0,0.1,105.0,6.0,10.0,85.0,806.0,3764.0,10.0,7,4,0,1,1
1915.0,0.0,0.5,0.0,4.0,0.0,24.0,0.2,106.0,4.0,17.0,923.0,1502.0,345.0,18.0,10,20,0,0,1
560.0,0.0,0.5,1.0,15.0,0.0,50.0,0.3,159.0,2.0,20.0,1448.0,1613.0,2150.0,18.0,12,11,1,1,0
1485.0,1.0,0.9,1.0,0.0,1.0,28.0,0.8,158.0,5.0,1.0,371.0,1023.0,3241.0,14.0,11,11,1,1,0
651.0,1.0,0.7,0.0,0.0,0.0,35.0,0.4,113.0,7.0,5.0,1046.0,1414.0,2141.0,13.0,4,19,1,1,1
1952.0,1.0,1.4,0.0,2.0,0.0,47.0,0.8,190.0,2.0,10.0,1416.0,1892.0,994.0,9.0,5,17,0,1,1
1485.0,0.0,1.0,0.0,2.0,1.0,32.0,0.7,84.0,2.0,9.0,510.0,1013.0,2147.0,19.0,1,11,1,1,0
1052.0,0.0,0.9,0.0,1.0,0.0,6.0,0.8,195.0,4.0,16.0,1191.0,1839.0,552.0,6.0,1,11,0,0,1
513.0,0.0,1.9,0.0,8.0,0.0,27.0,0.4,174.0,8.0,13.0,282.0,710.0,3400.0,16.0,6,13,0,1,1
623.0,1.0,0.8,0.0,6.0,1.0,26.0,0.3,197.0,7.0,12.0,484.0,1238.0,1769.0,10.0,1,16,1,0,0
555.0,1.0,3.0,1.0,5.0,1.0,38.0,0.8,193.0,2.0,10.0,214.0,1970.0,1686.0,8.0,1,8,1,0,1
532.0,1.0,0.8,1.0,3.0,0.0,8.0,0.1,193.0,5.0,10.0,1213.0,1354.0,728.0,13.0,5,8,1,1,0
623.0,0.0,1.4,1.0,0.0,1.0,15.0,0.2,189.0,3.0,1.0,778.0,844.0,3510.0,14.0,4,18,1,0,1
1086.0,0.0,2.5,0.0,11.0,0.0,7.0,0.5,116.0,6.0,14.0,635.0,1839.0,3297.0,18.0,0,16,1,0,0
1021.0,0.0,1.3,0.0,7.0,0.0,9.0,0.7,192.0,2.0,12.0,901.0,1793.0,1355.0,6.0,1,14,1,1,0
510.0,0.0,1.3,1.0,0.0,1.0,15.0,0.5,131.0,1.0,1.0,268.0,1505.0,2187.0,5.0,4,17,1,0,1
671.0,0.0,2.9,0.0,7.0,1.0,2.0,0.1,95.0,6.0,19.0,614.0,1617.0,2278.0,13.0,4,2,1,0,0
1038.0,1.0,1.8,0.0,1.0,1.0,42.0,0.2,150.0,6.0,11.0,79.0,1186.0,3984.0,14.0,9,20,1,0,0
1102.0,1.0,1.2,0.0,5.0,1.0,40.0,1.0,175.0,3.0,14.0,756.0,882.0,2734.0,15.0,12,4,1,1,0
769.0,1.0,1.2,0.0,2.0,0.0,17.0,0.1,95.0,8.0,4.0,1384.0,1454.0,1877.0,18.0,2,11,0,0,1
1427.0,0.0,2.8,1.0,10.0,1.0,11.0,0.5,155.0,1.0,14.0,169.0,1784.0,2417.0,9.0,3,8,1,1,0
560.0,1.0,2.1,0.0,11.0,1.0,37.0,0.6,121.0,4.0,14.0,237.0,551.0,3278.0,15.0,9,7,1,1,0
1726.0,1.0,0.9,,2.0,0.0,51.0,0.6,193.0,4.0,3.0,379.0,1223.0,2239.0,13.0,9,13,1,0,1
518.0,0.0,0.8,1.0,0.0,0.0,3.0,0.1,178.0,7.0,1.0,437.0,1947.0,2832.0,5.0,0,8,1,0,1
827.0,1.0,0.6,1.0,9.0,1.0,35.0,0.2,87.0,6.0,17.0,23.0,826.0,2367.0,5.0,3,15,1,0,1
1256.0,0.0,0.5,0.0,15.0,1.0,51.0,0.6,83.0,2.0,18.0,436.0,1308.0,2213.0,13.0,9,12,1,1,0
999.0,0.0,2.9,1.0,11.0,1.0,64.0,0.2,199.0,4.0,19.0,1397.0,1616.0,2593.0,14.0,11,16,1,1,0
926.0,0.0,2.7,1.0,0.0,1.0,29.0,0.7,118.0,5.0,18.0,349.0,1594.0,2709.0,5.0,4,18,1,0,1
831.0,0.0,1.7,1.0,7.0,1.0,26.0,0.7,177.0,5.0,11.0,511.0,621.0,1704.0,6.0,5,20,1,1,1
795.0,0.0,0.5,1.0,4.0,1.0,55.0,0.3,155.0,3.0,11.0,226.0,1737.0,3030.0,12.0,8,17,1,1,0
768.0,1.0,0.9,0.0,16.0,1.0,56.0,0.1,113.0,1.0,20.0,418.0,515.0,952.0,19.0,3,16,1,0,1
1333.0,1.0,1.8,1.0,1.0,0.0,45.0,0.6,128.0,5.0,5.0,557.0,1716.0,2585.0,7.0,1,13,1,1,1
1246.0,0.0,1.6,1.0,0.0,0.0,52.0,0.6,187.0,8.0,4.0,522.0,818.0,552.0,7.0,3,8,1,1,1
1958.0,0.0,0.5,0.0,6.0,1.0,52.0,0.4,153.0,1.0,14.0,1524.0,1848.0,3064.0,7.0,6,3,1,0,0
517.0,0.0,1.5,1.0,3.0,0.0,38.0,0.1,97.0,7.0,4.0,680.0,1138.0,2747.0,11.0,5,2,0,1,1
1866.0,0.0,1.4,0.0,0.0,0.0,30.0,0.5,182.0,3.0,0.0,108.0,1781.0,3834.0,16.0,11,8,0,0,0
674.0,1.0,2.4,0.0,5.0,0.0,49.0,0.6,130.0,1.0,9.0,4.0,1936.0,2179.0,8.0,0,20,1,1,0
1624.0,0.0,1.6,1.0,8.0,0.0,28.0,0.4,150.0,2.0,10.0,689.0,699.0,2473.0,16.0,11,2,1,0,0
1533.0,1.0,2.8,0.0,3.0,0.0,42.0,0.2,87.0,1.0,13.0,1316.0,1618.0,3246.0,10.0,2,8,0,1,0
720.0,1.0,1.4,1.0,0.0,1.0,61.0,0.6,96.0,7.0,8.0,1347.0,1733.0,2799.0,5.0,3,15,1,0,1
1170.0,1.0,1.2,0.0,4.0,0.0,30.0,0.4,83.0,8.0,15.0,27.0,1722.0,1073.0,6.0,4,8,1,1,0
1854.0,0.0,0.9,1.0,0.0,1.0,33.0,0.4,195.0,1.0,0.0,665.0,718.0,1675.0,14.0,12,9,1,0,1
1333.0,1.0,1.2,1.0,1.0,0.0,35.0,0.9,198.0,1.0,4.0,477.0,651.0,3816.0,18.0,7,9,0,1,1
1023.0,1.0,0.7,0.0,2.0,1.0,63.0,0.7,153.0,7.0,8.0,367.0,1985.0,3155.0,11.0,10,7,1,1,1
1882.0,1.0,2.1,1.0,0.0,0.0,17.0,0.1,127.0,8.0,5.0,280.0,1171.0,2996.0,9.0,6,3,1,0,0
781.0,1.0,1.3,1.0,1.0,0.0,64.0,0.2,88.0,2.0,7.0,368.0,607.0,3862.0,17.0,10,9,0,0,0
503.0,1.0,1.8,1.0,1.0,1.0,13.0,0.7,131.0,1.0,4.0,1495.0,1688.0,3117.0,19.0,6,9,1,0,1
1875.0,1.0,0.5,1.0,11.0,1.0,55.0,0.7,91.0,1.0,17.0,1802.0,1942.0,2712.0,7.0,2,6,1,0,1
1847.0,1.0,1.6,0.0,10.0,1.0,28.0,0.2,111.0,4.0,14.0,1497.0,1508.0,1378.0,5.0,2,18,1,0,1
1959.0,1.0,2.7,0.0,0.0,1.0,2.0,0.2,92.0,3.0,11.0,992.0,1418.0,2125.0,14.0,7,8,1,1,0
1605.0,1.0,1.3,0.0,1.0,1.0,51.0,0.8,83.0,4.0,20.0,597.0,921.0,1310.0,11.0,9,10,1,1,1
1178.0,1.0,1.3,0.0,0.0,0.0,49.0,0.6,101.0,5.0,0.0,579.0,596.0,2511.0,6.0,3,17,0,0,0
1232.0,0.0,2.9,1.0,1.0,1.0,24.0,0.3,169.0,5.0,17.0,361.0,,1257.0,16.0,10,16,1,0,0
1401.0,0.0,2.7,0.0,0.0,0.0,16.0,0.1,187.0,5.0,4.0,975.0,1028.0,2668.0,11.0,8,20,1,0,0
1402.0,1.0,0.6,1.0,3.0,0.0,46.0,0.3,87.0,7.0,12.0,1081.0,1767.0,347.0,17.0,0,12,1,0,1
1494.0,0.0,1.6,1.0,4.0,1.0,24.0,0.2,101.0,1.0,17.0,979.0,1190.0,3614.0,15.0,12,9,1,0,0
1730.0,0.0,2.0,1.0,0.0,1.0,20.0,0.1,143.0,4.0,10.0,418.0,1023.0,1595.0,14.0,0,12,1,1,0
1025.0,0.0,1.6,1.0,6.0,1.0,43.0,0.7,122.0,3.0,16.0,1003.0,1306.0,557.0,15.0,10,14,1,1,1
685.0,0.0,0.5,1.0,8.0,1.0,13.0,0.8,82.0,7.0,15.0,1091.0,1203.0,3210.0,15.0,7,2,1,1,1
1772.0,0.0,2.4,1.0,5.0,0.0,8.0,0.1,135.0,3.0,13.0,1337.0,1544.0,2297.0,8.0,6,4,1,0,1
1117.0,1.0,0.5,1.0,2.0,0.0,21.0,0.1,177.0,2.0,19.0,495.0,1035.0,1999.0,15.0,9,2,1,0,1
667.0,0.0,0.7,1.0,8.0,0.0,23.0,0.8,136.0,4.0,14.0,666.0,1372.0,3720.0,19.0,10,10,1,1,0
1190.0,1.0,2.2,1.0,5.0,0.0,19.0,0.9,158.0,5.0,15.0,227.0,1856.0,992.0,13.0,0,16,1,1,0
897.0,0.0,2.4,1.0,7.0,1.0,38.0,0.8,110.0,2.0,9.0,1610.0,1612.0,519.0,6.0,5,7,1,1,0
1927.0,1.0,2.1,0.0,0.0,0.0,5.0,0.9,139.0,6.0,1.0,603.0,1228.0,2913.0,15.0,10,8,0,0,0
1595.0,0.0,1.9,1.0,1.0,0.0,63.0,0.9,88.0,1.0,20.0,1475.0,1988.0,908.0,18.0,13,6,0,0,1
1275.0,0.0,0.5,0.0,1.0,0.0,44.0,0.6,136.0,8.0,2.0,11.0,1130.0,1354.0,7.0,5,11,1,0,0
1796.0,1.0,0.5,0.0,0.0,0.0,44.0,0.2,169.0,4.0,4.0,841.0,1803.0,1378.0,12.0,0,13,1,0,1
1130.0,0.0,0.6,0.0,5.0,0.0,51.0,0.5,175.0,8.0,12.0,296.0,585.0,2098.0,5.0,2,18,1,0,0
1953.0,1.0,2.1,1.0,7.0,0.0,56.0,0.1,158.0,8.0,9.0,555.0,764.0,2334.0,11.0,5,4,1,0,0
664.0,0.0,1.2,1.0,0.0,0.0,28.0,0.9,106.0,5.0,5.0,754.0,1497.0,2042.0,17.0,15,19,1,1,0
1647.0,0.0,1.4,1.0,3.0,1.0,38.0,0.3,102.0,6.0,15.0,193.0,1185.0,2532.0,16.0,14,15,1,0,1
947.0,1.0,0.5,0.0,1.0,1.0,51.0,0.1,144.0,2.0,15.0,193.0,887.0,2915.0,17.0,1,6,1,1,1
514.0,1.0,0.7,0.0,4.0,0.0,57.0,0.1,186.0,3.0,7.0,168.0,1320.0,687.0,6.0,0,20,1,1,1
1663.0,1.0,0.5,0.0,0.0,0.0,40.0,0.6,147.0,4.0,15.0,951.0,1545.0,1336.0,8.0,5,15,1,0,0
1624.0,1.0,2.6,1.0,0.0,0.0,58.0,1.0,200.0,3.0,11.0,,1744.0,1251.0,13.0,4,18,0,1,1
1247.0,0.0,0.8,1.0,16.0,0.0,24.0,0.8,116.0,5.0,20.0,1114.0,1350.0,522.0,9.0,2,20,0,1,1
1266.0,0.0,1.9,1.0,0.0,1.0,7.0,0.2,184.0,3.0,12.0,346.0,1468.0,2532.0,10.0,5,4,1,1,1
1796.0,1.0,2.3,0.0,4.0,0.0,44.0,0.9,184.0,2.0,11.0,1024.0,1363.0,3577.0,17.0,7,4,1,1,0
701.0,1.0,0.8,0.0,3.0,0.0,53.0,0.2,87.0,4.0,7.0,1063.0,1149.0,1972.0,9.0,8,5,1,0,0
1135.0,1.0,2.8,1.0,9.0,0.0,43.0,0.4,158.0,1.0,11.0,690.0,1589.0,3204.0,18.0,13,6,1,0,0
1861.0,1.0,0.9,0.0,4.0,1.0,55.0,0.5,148.0,7.0,8.0,1698.0,1877.0,601.0,7.0,5,4,1,0,0
1308.0,0.0,1.3,1.0,8.0,0.0,46.0,0.9,199.0,1.0,12.0,275.0,989.0,488.0,5.0,3,9,0,1,0
1355.0,0.0,2.3,0.0,10.0,1.0,23.0,0.2,132.0,5.0,16.0,651.0,891.0,880.0,19.0,4,8,1,1,0
1235.0,0.0,1.5,0.0,3.0,0.0,33.0,0.1,164.0,8.0,16.0,633.0,1891.0,1623.0,10.0,3,20,1,1,1
1787.0,0.0,1.1,0.0,4.0,0.0,11.0,0.4,103.0,7.0,9.0,35.0,757.0,541.0,14.0,11,13,1,1,1
1315.0,1.0,0.5,1.0,0.0,1.0,58.0,0.8,86.0,2.0,3.0,245.0,1064.0,2258.0,17.0,2,16,1,1,0
1597.0,1.0,0.9,0.0,4.0,1.0,4.0,0.5,85.0,1.0,19.0,880.0,1145.0,2130.0,8.0,3,15,1,1,0
1802.0,0.0,2.7,1.0,0.0,1.0,10.0,0.6,101.0,7.0,9.0,253.0,590.0,696.0,14.0,7,3,1,1,0
580.0,1.0,1.2,,0.0,0.0,47.0,0.9,91.0,3.0,1.0,1086.0,1345.0,3451.0,15.0,1,11,1,1,0
1813.0,0.0,1.8,1.0,10.0,1.0,28.0,0.5,159.0,2.0,14.0,1655.0,1899.0,981.0,15.0,14,14,1,0,1
1096.0,0.0,1.2,1.0,3.0,0.0,40.0,0.6,113.0,4.0,13.0,614.0,1757.0,2931.0,10.0,8,14,1,0,0
1095.0,1.0,2.6,1.0,0.0,1.0,44.0,0.7,103.0,4.0,5.0,838.0,1066.0,3209.0,13.0,11,8,1,1,1
1714.0,0.0,,1.0,7.0,0.0,31.0,0.4,120.0,2.0,10.0,287.0,627.0,3707.0,5.0,1,19,0,0,1
1569.0,0.0,0.5,1.0,3.0,0.0,33.0,0.2,147.0,1.0,13.0,519.0,930.0,3538.0,18.0,1,15,1,0,1
1923.0,0.0,1.0,1.0,5.0,1.0,14.0,0.9,154.0,4.0,6.0,15.0,525.0,2519.0,13.0,0,16,1,0,1
1430.0,1.0,0.9,0.0,3.0,0.0,56.0,0.1,179.0,3.0,5.0,569.0,906.0,752.0,17.0,8,17,0,0,1
1846.0,1.0,1.0,0.0,5.0,1.0,53.0,0.7,106.0,8.0,7.0,185.0,1832.0,563.0,9.0,5,10,1,0,1
1020.0,1.0,0.7,1.0,3.0,1.0,27.0,0.7,128.0,4.0,4.0,919.0,1482.0,3204.0,18.0,1,9,1,0,1
1836.0,0.0,0.6,0.0,18.0,1.0,57.0,0.8,111.0,5.0,20.0,169.0,876.0,1039.0,5.0,3,8,1,1,1
596.0,0.0,2.1,1.0,9.0,0.0,64.0,0.8,111.0,8.0,15.0,885.0,1854.0,3238.0,16.0,13,10,0,0,0
772.0,0.0,1.1,1.0,12.0,0.0,39.0,0.8,,7.0,14.0,1314.0,1854.0,2819.0,17.0,15,3,1,1,0
591.0,0.0,2.1,1.0,18.0,1.0,16.0,0.5,196.0,7.0,20.0,952.0,1726.0,704.0,14.0,5,4,1,1,1
1778.0,0.0,1.4,1.0,3.0,1.0,45.0,1.0,132.0,4.0,17.0,88.0,516.0,1624.0,15.0,13,9,1,1,0
672.0,1.0,0.6,1.0,13.0,0.0,61.0,0.1,194.0,5.0,20.0,724.0,1127.0,1457.0,14.0,10,20,1,0,1
1372.0,1.0,2.7,0.0,7.0,0.0,34.0,0.4,193.0,4.0,17.0,687.0,937.0,725.0,11.0,3,20,1,0,0
1986.0,0.0,0.8,0.0,5.0,1.0,13.0,0.2,108.0,8.0,7.0,757.0,1962.0,1190.0,7.0,5,17,1,1,0
1343.0,0.0,2.4,1.0,5.0,1.0,14.0,0.9,81.0,8.0,10.0,1063.0,1205.0,462.0,18.0,7,11,1,1,1
1369.0,1.0,1.8,1.0,6.0,0.0,34.0,0.5,162.0,1.0,7.0,553.0,727.0,3856.0,18.0,4,18,0,1,1
621.0,1.0,2.7,1.0,0.0,0.0,54.0,0.1,151.0,4.0,20.0,434.0,910.0,,6.0,1,5,1,1,1
1444.0,1.0,2.1,0.0,9.0,0.0,38.0,0.4,104.0,7.0,16.0,624.0,917.0,3764.0,,9,10,0,0,0
1260.0,0.0,0.6,0.0,5.0,1.0,13.0,1.0,106.0,6.0,6.0,165.0,736.0,2710.0,13.0,1,8,1,1,0
1129.0,1.0,0.8,1.0,9.0,1.0,21.0,0.6,116.0,2.0,10.0,1128.0,1702.0,1400.0,11.0,0,13,1,1,0
942.0,0.0,1.7,1.0,14.0,0.0,28.0,0.8,153.0,8.0,20.0,336.0,797.0,3953.0,13.0,11,7,0,0,1
1036.0,1.0,2.4,0.0,0.0,0.0,39.0,0.2,119.0,7.0,3.0,373.0,926.0,2101.0,10.0,7,2,0,1,0
837.0,1.0,1.1,1.0,2.0,0.0,27.0,0.5,167.0,4.0,9.0,551.0,1784.0,2388.0,5.0,0,14,0,1,1
1545.0,1.0,1.7,0.0,1.0,1.0,59.0,0.7,183.0,3.0,20.0,148.0,721.0,1443.0,8.0,2,16,1,0,1
1359.0,1.0,0.5,1.0,1.0,1.0,58.0,0.5,107.0,6.0,3.0,446.0,901.0,1076.0,16.0,8,4,1,1,1
825.0,0.0,0.5,1.0,0.0,1.0,23.0,0.1,86.0,2.0,0.0,206.0,1917.0,3278.0,8.0,6,2,1,0,1
648.0,0.0,1.9,1.0,4.0,0.0,8.0,1.0,91.0,5.0,19.0,819.0,1997.0,2991.0,8.0,7,4,0,0,1
1923.0,0.0,1.3,0.0,3.0,0.0,24.0,1.0,86.0,4.0,4.0,874.0,1264.0,2479.0,9.0,2,15,1,1,0
625.0,1.0,1.9,0.0,12.0,1.0,33.0,0.2,191.0,1.0,20.0,431.0,,3801.0,10.0,6,2,1,0,0
683.0,0.0,0.7,0.0,5.0,0.0,19.0,0.9,173.0,4.0,17.0,954.0,1985.0,2622.0,16.0,3,5,0,0,1
865.0,0.0,2.9,0.0,5.0,0.0,16.0,0.1,89.0,4.0,12.0,335.0,1009.0,3494.0,13.0,3,14,0,0,1
808.0,0.0,1.9,0.0,7.0,0.0,20.0,0.8,185.0,6.0,14.0,496.0,974.0,1471.0,13.0,4,11,0,1,0
1260.0,1.0,2.0,1.0,2.0,1.0,,0.2,123.0,7.0,10.0,905.0,1313.0,2208.0,12.0,11,10,1,0,1
1174.0,1.0,0.9,0.0,7.0,0.0,30.0,1.0,147.0,4.0,20.0,744.0,1244.0,804.0,17.0,14,16,0,1,1
1320.0,1.0,0.5,1.0,11.0,1.0,6.0,0.2,164.0,1.0,14.0,1034.0,1836.0,1626.0,11.0,9,14,1,0,1
1972.0,0.0,1.2,1.0,0.0,0.0,37.0,0.7,102.0,2.0,1.0,715.0,1648.0,2870.0,16.0,0,17,0,0,0
1162.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,104.0,4.0,10.0,332.0,866.0,1404.0,10.0,3,15,1,1,1
1564.0,0.0,2.3,0.0,4.0,,25.0,0.5,189.0,6.0,17.0,1259.0,1965.0,1496.0,6.0,4,7,1,1,1
1569.0,1.0,1.6,1.0,4.0,1.0,54.0,0.9,190.0,4.0,6.0,371.0,665.0,3905.0,6.0,2,4,1,0,0
1498.0,1.0,0.7,0.0,3.0,1.0,8.0,0.1,170.0,7.0,4.0,347.0,1076.0,3358.0,7.0,3,19,1,0,0
1834.0,0.0,2.1,0.0,7.0,1.0,40.0,0.1,99.0,4.0,11.0,0.0,1987.0,3692.0,13.0,0,16,1,1,0
737.0,1.0,2.4,1.0,,0.0,49.0,0.6,193.0,4.0,16.0,781.0,1463.0,2951.0,7.0,0,10,0,1,0
1918.0,0.0,1.9,0.0,2.0,0.0,10.0,0.6,110.0,5.0,10.0,1170.0,1543.0,1717.0,7.0,1,16,1,1,1
1180.0,0.0,2.3,1.0,7.0,1.0,24.0,0.2,198.0,2.0,16.0,486.0,1671.0,2025.0,8.0,0,19,1,0,0
1720.0,0.0,2.0,0.0,15.0,1.0,55.0,0.5,168.0,2.0,18.0,753.0,1353.0,2148.0,14.0,2,5,1,1,1
1334.0,0.0,1.2,1.0,0.0,0.0,35.0,0.1,199.0,2.0,1.0,158.0,971.0,1038.0,16.0,14,17,1,0,0
914.0,1.0,2.3,1.0,0.0,1.0,47.0,0.5,119.0,3.0,3.0,727.0,796.0,3402.0,14.0,10,5,1,0,1
1477.0,1.0,1.7,0.0,1.0,0.0,15.0,0.4,178.0,8.0,5.0,1381.0,1459.0,2684.0,18.0,13,8,1,1,1
744.0,0.0,0.5,0.0,1.0,0.0,38.0,0.3,188.0,3.0,5.0,846.0,1701.0,2001.0,15.0,13,17,1,1,0
1807.0,1.0,2.9,0.0,0.0,0.0,16.0,0.2,125.0,3.0,0.0,1221.0,1415.0,2921.0,8.0,5,17,0,1,0
1283.0,1.0,1.6,1.0,4.0,0.0,47.0,0.9,93.0,5.0,5.0,372.0,692.0,2698.0,9.0,6,17,1,1,0
959.0,1.0,1.3,1.0,0.0,0.0,36.0,0.4,196.0,5.0,14.0,1313.0,1331.0,3073.0,19.0,1,8,1,1,1
1177.0,0.0,0.9,0.0,1.0,0.0,11.0,1.0,181.0,4.0,7.0,945.0,1923.0,1887.0,8.0,5,11,1,1,1
1928.0,0.0,2.6,0.0,5.0,0.0,5.0,0.8,162.0,5.0,16.0,229.0,1004.0,696.0,14.0,12,15,1,1,1
1197.0,0.0,2.9,0.0,6.0,1.0,38.0,0.1,83.0,6.0,17.0,1516.0,1910.0,3525.0,13.0,9,16,1,0,0
1043.0,0.0,2.7,0.0,3.0,0.0,29.0,0.2,83.0,8.0,17.0,887.0,893.0,1183.0,5.0,3,8,1,0,0
1894.0,1.0,0.5,1.0,10.0,0.0,16.0,0.1,172.0,3.0,20.0,1634.0,1937.0,1021.0,18.0,17,16,1,1,0
1807.0,1.0,0.5,1.0,2.0,1.0,61.0,0.1,134.0,6.0,6.0,1734.0,1968.0,3726.0,8.0,5,15,1,0,0
771.0,1.0,0.5,0.0,3.0,0.0,25.0,1.0,86.0,4.0,6.0,327.0,922.0,770.0,12.0,1,20,0,1,0
911.0,1.0,1.7,0.0,1.0,1.0,13.0,0.3,126.0,5.0,2.0,713.0,760.0,1843.0,13.0,6,11,1,0,1
535.0,0.0,1.3,0.0,1.0,0.0,53.0,0.5,151.0,7.0,3.0,313.0,744.0,720.0,10.0,2,16,0,1,0
1780.0,1.0,0.5,0.0,6.0,0.0,27.0,0.1,190.0,4.0,11.0,1331.0,1463.0,2776.0,19.0,17,14,1,1,1
1489.0,0.0,2.4,1.0,8.0,0.0,32.0,0.6,200.0,1.0,16.0,172.0,812.0,776.0,7.0,6,8,0,0,0
937.0,1.0,1.5,0.0,2.0,1.0,44.0,0.8,133.0,4.0,6.0,919.0,1782.0,493.0,9.0,7,15,1,0,1
615.0,1.0,2.5,0.0,0.0,0.0,10.0,0.8,131.0,6.0,9.0,1216.0,1786.0,2769.0,16.0,8,11,1,0,0
1479.0,1.0,1.8,1.0,0.0,1.0,24.0,0.1,146.0,6.0,0.0,327.0,645.0,3762.0,12.0,10,5,1,0,0
621.0,1.0,1.9,1.0,10.0,0.0,3.0,0.6,148.0,8.0,15.0,972.0,997.0,3521.0,6.0,3,10,0,1,0
